History_ID,Customer_ID,Service,Booking_Date,Amount_Spent
HIST019106,CUST01776,Hair Coloring,2025-06-03,144.34
HIST019107,CUST01776,Hair Coloring,2025-07-23,142.26
HIST019108,CUST01777,Nail Care,2024-09-08,77.97
HIST019109,CUST01777,Nail Care,2024-11-27,57.92
HIST019110,CUST01777,Nail Care,2025-02-21,85.51
HIST019111,CUST01777,Nail Care,2025-04-22,85.7
HIST019112,CUST01777,Nail Care,2025-07-26,57.92
HIST019113,CUST01778,Facial,2024-01-23,100.93
HIST019114,CUST01778,Facial,2024-05-19,97.14
HIST019115,CUST01778,Facial,2024-08-13,180.72
HIST019116,CUST01778,Facial,2025-02-05,81.55
HIST019117,CUST01778,Skin Care,2025-04-27,105.8
HIST019118,CUST01778,Makeup,2025-11-01,102.95
HIST019119,CUST01778,Facial,2025-12-26,114.64
HIST019120,CUST01779,Facial,2025-03-18,79.23
HIST019121,CUST01779,Facial,2025-05-21,55.65
HIST019122,CUST01779,Facial,2025-08-30,64.32
HIST019123,CUST01780,Makeup,2024-02-21,205.62
HIST019124,CUST01780,Makeup,2024-04-04,199.49
HIST019125,CUST01780,Makeup,2024-05-25,150.59
HIST019126,CUST01780,Makeup,2024-06-27,271.77
HIST019127,CUST01780,Makeup,2024-08-22,226.45
HIST019128,CUST01780,Nails,2024-10-21,357.8
HIST019129,CUST01780,Makeup,2024-11-15,241.46
HIST019130,CUST01780,Makeup,2025-01-02,187.33
HIST019131,CUST01780,Makeup,2025-02-04,216.23
HIST019132,CUST01780,Makeup,2025-03-30,214.86
HIST019133,CUST01780,Makeup,2025-04-20,154.6
HIST019134,CUST01780,Makeup,2025-06-16,308.86
HIST019135,CUST01780,Makeup,2025-08-10,237.09
HIST019136,CUST01780,Makeup,2025-09-18,154.6
HIST019137,CUST01780,Makeup,2025-10-22,250.95
HIST019138,CUST01780,Makeup,2025-12-17,220.51
HIST019139,CUST01781,Hair Coloring,2024-07-21,258.24
HIST019140,CUST01781,Keratin Treatment,2024-09-04,183.3
HIST019141,CUST01781,Hair Coloring,2024-10-19,176.85
HIST019142,CUST01781,Hair Coloring,2025-01-20,125.12
HIST019143,CUST01781,Hair Coloring,2025-04-02,196.73
HIST019144,CUST01781,Hair Coloring,2025-07-07,164.56
HIST019145,CUST01781,Hair Coloring,2025-10-14,156.22
HIST019146,CUST01781,Hair Coloring,2026-01-21,181.75
HIST019147,CUST01783,Makeup,2024-02-18,207.86
HIST019148,CUST01783,Facial,2024-03-22,279.46
HIST019149,CUST01783,Makeup,2024-05-05,261.88
HIST019150,CUST01783,Makeup,2024-06-30,256.81
HIST019151,CUST01783,Makeup,2024-08-04,236.42
HIST019152,CUST01783,Makeup,2024-10-06,171.63
HIST019153,CUST01783,Makeup,2024-11-17,175.82
HIST019154,CUST01783,Skin Care,2024-12-14,274.06
HIST019155,CUST01783,Makeup,2024-12-30,246.76
HIST019156,CUST01783,Makeup,2025-02-04,212.69
HIST019157,CUST01783,Makeup,2025-04-10,226.46
HIST019158,CUST01783,Makeup,2025-05-13,297.76
HIST019159,CUST01783,Makeup,2025-05-31,283.45
HIST019160,CUST01783,Makeup,2025-08-02,254.5
HIST019161,CUST01783,Makeup,2025-09-04,318.04
HIST019162,CUST01783,Makeup,2025-11-08,241.09
HIST019163,CUST01783,Nails,2025-12-04,318.04
HIST019164,CUST01783,Makeup,2026-01-16,284.52
HIST019165,CUST01783,Makeup,2026-02-27,251.96
HIST019166,CUST01784,Nail Care,2024-11-06,84.77
HIST019167,CUST01784,Nail Care,2025-02-15,62.06
HIST019168,CUST01784,Nail Care,2025-05-18,75.59
HIST019169,CUST01785,Massage,2023-08-15,183.86
HIST019170,CUST01785,Massage,2023-09-13,153.2
HIST019171,CUST01785,Massage,2023-10-15,295.99
HIST019172,CUST01785,Massage,2023-11-25,153.42
HIST019173,CUST01785,Spa,2024-01-04,156.21
HIST019174,CUST01785,Massage,2024-02-02,157.76
HIST019175,CUST01785,Massage,2024-03-20,134.79
HIST019176,CUST01785,Massage,2024-04-11,213.16
HIST019177,CUST01785,Reflexology,2024-06-11,196.35
HIST019178,CUST01785,Body Scrub,2024-07-13,148.36
HIST019179,CUST01785,Massage,2024-09-07,119.9
HIST019180,CUST01785,Massage,2024-10-20,177.65
HIST019181,CUST01785,Massage,2024-11-28,148.03
HIST019182,CUST01785,Aromatherapy,2025-01-14,193.36
HIST019183,CUST01785,Massage,2025-02-10,160.12
HIST019184,CUST01785,Massage,2025-03-21,105.69
HIST019185,CUST01785,Spa,2025-05-21,136.48
HIST019186,CUST01785,Massage,2025-07-12,181.67
HIST019187,CUST01785,Aromatherapy,2025-08-22,131.57
HIST019188,CUST01785,Massage,2025-09-26,175.78
HIST019189,CUST01786,Hair Spa,2024-01-07,113.12
HIST019190,CUST01786,Haircut,2024-02-26,103.44
HIST019191,CUST01786,Haircut,2024-04-18,94.42
HIST019192,CUST01786,Haircut,2024-06-26,86.33
HIST019193,CUST01786,Haircut,2024-08-09,94.26
HIST019194,CUST01786,Haircut,2024-10-15,145.1
HIST019195,CUST01786,Haircut,2025-01-06,119.03
HIST019196,CUST01786,Haircut,2025-02-28,114.81
HIST019197,CUST01786,Keratin Treatment,2025-04-11,87.7
HIST019198,CUST01786,Hair Styling,2025-06-12,186.51
HIST019199,CUST01787,Nail Care,2025-07-06,103.76
HIST019200,CUST01787,Nail Care,2025-11-30,115.47
HIST019201,CUST01788,Nail Care,2025-04-08,130.84
HIST019202,CUST01788,Nail Care,2025-09-03,108.64
HIST019203,CUST01788,Nail Care,2025-11-27,78.24
HIST019204,CUST01789,Makeup,2024-12-24,91.44
HIST019205,CUST01789,Makeup,2025-03-30,118.4
HIST019206,CUST01789,Makeup,2025-07-18,125.29
HIST019207,CUST01789,Nails,2025-11-04,69.96
HIST019208,CUST01791,Facial,2023-07-15,274.57
HIST019209,CUST01791,Facial,2023-09-12,196.78
HIST019210,CUST01791,Facial,2023-10-20,162.67
HIST019211,CUST01791,Skin Care,2023-12-01,154.86
HIST019212,CUST01791,Facial,2024-01-03,217.06
HIST019213,CUST01791,Facial,2024-02-20,279.15
HIST019214,CUST01791,Facial,2024-04-26,150.11
HIST019215,CUST01791,Massage,2024-07-15,192.04
HIST019216,CUST01791,Spa,2024-09-29,183.15
HIST019217,CUST01791,Spa,2024-11-07,167.55
HIST019218,CUST01791,Massage,2024-12-17,203.89
HIST019219,CUST01791,Spa,2025-02-10,180.06
HIST019220,CUST01791,Facial,2025-04-01,165.97
HIST019221,CUST01791,Facial,2025-05-25,155.87
HIST019222,CUST01791,Skin Care,2025-07-12,185.13
HIST019223,CUST01791,Facial,2025-08-10,200.42
HIST019224,CUST01791,Facial,2025-10-15,142.7
HIST019225,CUST01791,Facial,2025-11-19,162.1
HIST019226,CUST01792,Hair Coloring,2024-03-03,253.14
HIST019227,CUST01792,Hair Coloring,2024-06-30,198.75
HIST019228,CUST01792,Hair Coloring,2024-10-06,205.04
HIST019229,CUST01792,Hair Spa,2024-12-03,229.48
HIST019230,CUST01792,Hair Coloring,2025-03-26,150.18
HIST019231,CUST01792,Haircut,2025-07-02,220.97
HIST019232,CUST01793,Facial,2024-06-25,108.33
HIST019233,CUST01793,Facial,2024-09-30,170.18
HIST019234,CUST01793,Facial,2025-01-13,143.13
HIST019235,CUST01793,Facial,2025-03-25,140.88
HIST019236,CUST01793,Massage,2025-06-23,164.73
HIST019237,CUST01793,Makeup,2025-08-26,115.35
HIST019238,CUST01793,Facial,2025-11-26,89.16
HIST019239,CUST01793,Facial,2026-02-01,170.21
HIST019240,CUST01794,Haircut,2024-07-07,91.05
HIST019241,CUST01794,Haircut,2024-09-28,146.21
HIST019242,CUST01794,Hair Spa,2024-12-29,146.41
HIST019243,CUST01794,Haircut,2025-03-31,160.78
HIST019244,CUST01794,Haircut,2025-07-20,151.88
HIST019245,CUST01794,Haircut,2025-10-21,155.37
HIST019246,CUST01794,Haircut,2025-12-20,164.09
HIST019247,CUST01795,Makeup,2023-06-27,302.49
HIST019248,CUST01795,Facial,2023-07-16,266.23
HIST019249,CUST01795,Makeup,2023-08-06,185.94
HIST019250,CUST01795,Makeup,2023-09-12,321.66
HIST019251,CUST01795,Makeup,2023-09-30,327.16
HIST019252,CUST01795,Makeup,2023-10-19,528.19
HIST019253,CUST01795,Hair Styling,2023-11-10,358.88
HIST019254,CUST01795,Makeup,2023-12-15,284.4
HIST019255,CUST01795,Makeup,2024-01-15,260.13
HIST019256,CUST01795,Makeup,2024-02-10,427.45
HIST019257,CUST01795,Makeup,2024-03-02,349.88
HIST019258,CUST01795,Makeup,2024-03-20,197.26
HIST019259,CUST01795,Makeup,2024-04-14,294.42
HIST019260,CUST01795,Makeup,2024-05-14,331.89
HIST019261,CUST01795,Facial,2024-06-08,277.36
HIST019262,CUST01795,Makeup,2024-06-30,289.0
HIST019263,CUST01795,Makeup,2024-07-16,328.19
HIST019264,CUST01795,Nails,2024-08-02,297.82
HIST019265,CUST01795,Hair Styling,2024-09-07,305.27
HIST019266,CUST01795,Makeup,2024-10-01,339.47
HIST019267,CUST01795,Makeup,2024-10-23,549.83
HIST019268,CUST01795,Makeup,2024-11-22,381.0
HIST019269,CUST01795,Skin Care,2024-12-19,536.89
HIST019270,CUST01795,Makeup,2025-02-10,241.46
HIST019271,CUST01795,Makeup,2025-02-20,301.57
HIST019272,CUST01795,Makeup,2025-03-12,335.73
HIST019273,CUST01795,Makeup,2025-03-27,231.07
HIST019274,CUST01795,Makeup,2025-05-15,330.41
HIST019275,CUST01795,Makeup,2025-06-30,310.67
HIST019276,CUST01795,Makeup,2025-07-27,547.72
HIST019277,CUST01795,Makeup,2025-08-20,342.6
HIST019278,CUST01795,Makeup,2025-09-05,299.86
HIST019279,CUST01796,Makeup,2024-02-17,390.97
HIST019280,CUST01796,Makeup,2024-03-10,406.92
HIST019281,CUST01796,Makeup,2024-04-13,359.13
HIST019282,CUST01796,Makeup,2024-05-13,386.27
HIST019283,CUST01796,Makeup,2024-06-09,416.41
HIST019284,CUST01796,Makeup,2024-07-09,376.17
HIST019285,CUST01796,Makeup,2024-08-10,426.99
HIST019286,CUST01796,Makeup,2024-08-26,369.57
HIST019287,CUST01796,Makeup,2024-09-24,443.7
HIST019288,CUST01796,Makeup,2024-10-29,320.34
HIST019289,CUST01796,Skin Care,2024-11-25,564.24
HIST019290,CUST01796,Makeup,2024-12-18,398.51
HIST019291,CUST01796,Makeup,2025-02-18,442.78
HIST019292,CUST01796,Makeup,2025-03-12,380.88
HIST019293,CUST01796,Makeup,2025-05-03,619.35
HIST019294,CUST01796,Hair Styling,2025-06-03,462.77
HIST019295,CUST01796,Makeup,2025-06-20,621.59
HIST019296,CUST01796,Makeup,2025-07-18,446.9
HIST019297,CUST01796,Makeup,2025-08-10,373.38
HIST019298,CUST01796,Makeup,2025-08-29,317.81
HIST019299,CUST01796,Makeup,2025-09-22,491.1
HIST019300,CUST01796,Makeup,2025-10-25,286.27
HIST019301,CUST01796,Makeup,2025-11-25,392.84
HIST019302,CUST01796,Nails,2025-12-19,328.26
HIST019303,CUST01796,Makeup,2026-01-07,411.22
HIST019304,CUST01796,Makeup,2026-01-27,358.29
HIST019305,CUST01797,Spa,2024-04-21,208.63
HIST019306,CUST01797,Spa,2024-05-17,313.27
HIST019307,CUST01797,Spa,2024-07-20,232.31
HIST019308,CUST01797,Spa,2024-10-23,202.31
HIST019309,CUST01797,Aromatherapy,2024-12-19,218.77
HIST019310,CUST01797,Spa,2025-03-11,199.87
HIST019311,CUST01797,Body Scrub,2025-05-06,195.97
HIST019312,CUST01797,Spa,2025-06-22,184.32
HIST019313,CUST01797,Spa,2025-07-28,189.31
HIST019314,CUST01797,Spa,2025-10-01,209.17
HIST019315,CUST01797,Spa,2026-01-11,216.45
HIST019316,CUST01798,Massage,2023-04-25,137.9
HIST019317,CUST01798,Massage,2023-06-26,102.05
HIST019318,CUST01798,Body Scrub,2023-07-15,94.63
HIST019319,CUST01798,Massage,2023-08-11,143.93
HIST019320,CUST01798,Massage,2023-09-09,124.75
HIST019321,CUST01798,Massage,2023-10-22,160.78
HIST019322,CUST01798,Massage,2023-11-13,115.92
HIST019323,CUST01798,Massage,2024-01-09,99.78
HIST019324,CUST01798,Reflexology,2024-02-10,136.38
HIST019325,CUST01798,Massage,2024-03-15,115.11
HIST019326,CUST01798,Massage,2024-04-14,145.84
HIST019327,CUST01798,Body Scrub,2024-06-20,115.7
HIST019328,CUST01798,Massage,2024-07-22,111.58
HIST019329,CUST01798,Massage,2024-08-12,107.12
HIST019330,CUST01798,Massage,2024-09-19,143.29
HIST019331,CUST01798,Massage,2024-10-20,109.08
HIST019332,CUST01798,Massage,2024-11-23,155.39
HIST019333,CUST01798,Massage,2025-01-11,106.15
HIST019334,CUST01798,Massage,2025-02-23,122.79
HIST019335,CUST01798,Massage,2025-04-11,108.62
HIST019336,CUST01798,Massage,2025-05-08,117.29
HIST019337,CUST01798,Massage,2025-06-02,124.57
HIST019338,CUST01799,Nail Care,2024-12-24,28.49
HIST019339,CUST01799,Nail Care,2025-04-18,18.55
HIST019340,CUST01800,Makeup,2024-05-04,74.19
HIST019341,CUST01800,Makeup,2024-08-07,89.28
HIST019342,CUST01800,Makeup,2024-11-28,89.38
HIST019343,CUST01800,Makeup,2025-03-02,138.63
HIST019344,CUST01800,Makeup,2025-07-11,69.27
HIST019345,CUST01801,Hair Styling,2023-05-15,198.63
HIST019346,CUST01801,Hair Coloring,2023-07-13,187.79
HIST019347,CUST01801,Hair Coloring,2023-08-25,185.28
HIST019348,CUST01801,Haircut,2023-10-06,117.23
HIST019349,CUST01801,Keratin Treatment,2023-11-10,306.7
HIST019350,CUST01801,Haircut,2023-12-14,195.57
HIST019351,CUST01801,Haircut,2024-01-25,212.33
HIST019352,CUST01801,Haircut,2024-02-19,141.01
HIST019353,CUST01801,Haircut,2024-05-27,133.72
HIST019354,CUST01801,Hair Coloring,2024-06-21,178.16
HIST019355,CUST01801,Haircut,2024-08-06,201.27
HIST019356,CUST01801,Haircut,2024-10-17,195.97
HIST019357,CUST01801,Haircut,2024-12-02,187.72
HIST019358,CUST01801,Keratin Treatment,2025-01-11,222.98
HIST019359,CUST01801,Haircut,2025-02-14,138.67
HIST019360,CUST01801,Haircut,2025-03-26,143.72
HIST019361,CUST01801,Haircut,2025-05-12,186.12
HIST019362,CUST01801,Haircut,2025-06-02,212.71
HIST019363,CUST01801,Haircut,2025-07-07,146.97
HIST019364,CUST01801,Hair Styling,2025-08-10,197.03
HIST019365,CUST01802,Haircut,2024-04-14,113.07
HIST019366,CUST01802,Haircut,2024-06-10,73.44
HIST019367,CUST01802,Haircut,2024-08-22,126.76
HIST019368,CUST01802,Hair Coloring,2024-10-14,139.65
HIST019369,CUST01802,Haircut,2024-12-15,133.21
HIST019370,CUST01802,Haircut,2025-01-29,95.45
HIST019371,CUST01802,Haircut,2025-03-24,154.74
HIST019372,CUST01802,Haircut,2025-06-11,147.98
HIST019373,CUST01802,Haircut,2025-09-30,120.38
HIST019374,CUST01803,Nail Care,2024-02-25,104.78
HIST019375,CUST01803,Nail Care,2024-04-28,119.7
HIST019376,CUST01803,Nail Care,2024-08-03,101.32
HIST019377,CUST01803,Body Scrub,2024-10-18,120.23
HIST019378,CUST01803,Nail Care,2025-01-02,94.5
HIST019379,CUST01803,Nail Care,2025-03-06,109.15
HIST019380,CUST01803,Nail Care,2025-05-03,123.03
HIST019381,CUST01804,Facial,2024-08-17,183.85
HIST019382,CUST01804,Facial,2024-10-27,167.87
HIST019383,CUST01804,Facial,2024-12-13,164.82
HIST019384,CUST01804,Facial,2025-02-19,170.97
HIST019385,CUST01804,Makeup,2025-05-22,166.55
HIST019386,CUST01804,Facial,2025-07-15,219.54
HIST019387,CUST01804,Facial,2025-09-25,203.56
HIST019388,CUST01804,Facial,2025-11-18,171.99
HIST019389,CUST01804,Facial,2026-01-23,201.97
HIST019390,CUST01805,Nail Care,2025-02-22,146.9
HIST019391,CUST01805,Nail Care,2025-08-16,143.57
HIST019392,CUST01805,Facial,2025-12-02,148.89
HIST019393,CUST01806,Facial,2025-08-15,175.87
HIST019394,CUST01807,Spa,2024-04-05,206.8
HIST019395,CUST01807,Massage,2024-05-16,241.38
HIST019396,CUST01807,Massage,2024-06-07,390.86
HIST019397,CUST01807,Massage,2024-07-11,276.75
HIST019398,CUST01807,Spa,2024-08-22,271.33
HIST019399,CUST01807,Massage,2024-09-28,328.05
HIST019400,CUST01807,Massage,2024-10-25,278.09
HIST019401,CUST01807,Spa,2024-11-10,342.27
HIST019402,CUST01807,Massage,2024-12-03,219.27
HIST019403,CUST01807,Aromatherapy,2025-01-13,323.09
HIST019404,CUST01807,Massage,2025-02-20,311.86
HIST019405,CUST01807,Massage,2025-03-14,263.51
HIST019406,CUST01807,Massage,2025-03-31,234.68
HIST019407,CUST01807,Aromatherapy,2025-04-20,308.91
HIST019408,CUST01807,Body Scrub,2025-05-11,253.06
HIST019409,CUST01807,Reflexology,2025-06-04,302.41
HIST019410,CUST01807,Massage,2025-07-15,244.93
HIST019411,CUST01807,Spa,2025-08-15,281.33
HIST019412,CUST01807,Massage,2025-09-22,280.01
HIST019413,CUST01807,Massage,2025-11-11,336.41
HIST019414,CUST01807,Massage,2025-12-06,281.71
HIST019415,CUST01807,Massage,2026-01-04,308.69
HIST019416,CUST01807,Massage,2026-01-26,465.94
HIST019417,CUST01807,Massage,2026-02-27,236.73
HIST019418,CUST01808,Hair Coloring,2023-08-11,302.62
HIST019419,CUST01808,Hair Coloring,2023-09-27,228.04
HIST019420,CUST01808,Hair Styling,2023-10-31,304.88
HIST019421,CUST01808,Hair Coloring,2023-12-03,325.51
HIST019422,CUST01808,Hair Coloring,2024-01-23,405.4
HIST019423,CUST01808,Hair Styling,2024-02-20,372.79
HIST019424,CUST01808,Hair Spa,2024-03-28,275.76
HIST019425,CUST01808,Hair Coloring,2024-05-12,260.12
HIST019426,CUST01808,Hair Spa,2024-06-10,305.81
HIST019427,CUST01808,Hair Spa,2024-07-12,228.04
HIST019428,CUST01808,Hair Coloring,2024-08-02,354.67
HIST019429,CUST01808,Hair Coloring,2024-09-05,362.08
HIST019430,CUST01808,Hair Coloring,2024-10-26,246.39
HIST019431,CUST01808,Hair Coloring,2024-11-22,286.94
HIST019432,CUST01808,Hair Styling,2024-12-27,312.8
HIST019433,CUST01808,Hair Coloring,2025-01-21,331.8
HIST019434,CUST01808,Hair Coloring,2025-02-13,355.92
HIST019435,CUST01808,Hair Coloring,2025-03-07,275.5
HIST019436,CUST01808,Hair Coloring,2025-03-27,286.63
HIST019437,CUST01808,Hair Coloring,2025-04-17,293.42
HIST019438,CUST01808,Hair Coloring,2025-05-06,257.65
HIST019439,CUST01808,Hair Coloring,2025-06-02,351.5
HIST019440,CUST01808,Hair Coloring,2025-07-01,282.86
HIST019441,CUST01808,Hair Spa,2025-08-26,299.02
HIST019442,CUST01808,Hair Coloring,2025-09-22,568.48
HIST019443,CUST01808,Hair Coloring,2025-10-23,386.54
HIST019444,CUST01808,Hair Coloring,2025-12-04,344.27
HIST019445,CUST01808,Hair Coloring,2025-12-24,378.15
HIST019446,CUST01810,Makeup,2024-08-03,184.81
HIST019447,CUST01810,Makeup,2024-10-04,117.72
HIST019448,CUST01810,Makeup,2024-11-12,153.51
HIST019449,CUST01810,Makeup,2025-01-14,104.93
HIST019450,CUST01810,Makeup,2025-05-22,108.39
HIST019451,CUST01810,Hair Styling,2025-08-01,122.63
HIST019452,CUST01810,Makeup,2025-10-14,201.67
HIST019453,CUST01810,Makeup,2025-12-09,91.16
HIST019454,CUST01811,Spa,2024-04-19,156.57
HIST019455,CUST01811,Massage,2024-06-08,166.99
HIST019456,CUST01811,Massage,2024-08-10,168.95
HIST019457,CUST01811,Massage,2024-12-16,168.24
HIST019458,CUST01811,Massage,2025-01-19,125.44
HIST019459,CUST01811,Massage,2025-04-15,136.4
HIST019460,CUST01811,Massage,2025-05-16,179.13
HIST019461,CUST01811,Massage,2025-07-31,123.19
HIST019462,CUST01811,Massage,2025-09-30,145.92
HIST019463,CUST01812,Makeup,2024-02-06,140.67
HIST019464,CUST01812,Makeup,2024-04-01,151.03
HIST019465,CUST01812,Makeup,2024-05-08,101.96
HIST019466,CUST01812,Nails,2024-07-29,151.82
HIST019467,CUST01812,Makeup,2024-10-13,123.56
HIST019468,CUST01812,Makeup,2024-12-24,115.17
HIST019469,CUST01812,Makeup,2025-03-09,166.3
HIST019470,CUST01812,Makeup,2025-07-13,156.73
HIST019471,CUST01814,Aromatherapy,2024-03-11,152.98
HIST019472,CUST01814,Nail Care,2024-05-24,93.46
HIST019473,CUST01814,Facial,2024-08-07,104.9
HIST019474,CUST01814,Nail Care,2024-10-28,84.07
HIST019475,CUST01814,Nail Care,2024-12-06,57.43
HIST019476,CUST01814,Nail Care,2025-01-28,103.61
HIST019477,CUST01814,Nail Care,2025-05-30,115.29
HIST019478,CUST01815,Facial,2025-10-18,51.79
HIST019479,CUST01816,Skin Care,2024-08-09,210.32
HIST019480,CUST01816,Makeup,2024-10-11,210.31
HIST019481,CUST01816,Facial,2024-12-19,199.47
HIST019482,CUST01816,Facial,2025-01-29,278.41
HIST019483,CUST01816,Facial,2025-04-09,259.25
HIST019484,CUST01816,Facial,2025-05-17,149.87
HIST019485,CUST01816,Makeup,2025-07-04,223.41
HIST019486,CUST01816,Facial,2025-09-20,193.11
HIST019487,CUST01816,Facial,2025-10-25,431.18
HIST019488,CUST01816,Makeup,2026-01-05,292.91
HIST019489,CUST01816,Facial,2026-02-08,257.08
HIST019490,CUST01817,Haircut,2024-12-20,134.63
HIST019491,CUST01817,Haircut,2025-08-22,119.74
HIST019492,CUST01818,Nail Care,2024-05-04,164.39
HIST019493,CUST01818,Nail Care,2024-07-02,228.71
HIST019494,CUST01818,Nail Care,2024-08-18,212.29
HIST019495,CUST01818,Nail Care,2024-09-29,228.95
HIST019496,CUST01818,Nail Care,2024-11-09,218.04
HIST019497,CUST01818,Nail Care,2024-12-01,198.15
HIST019498,CUST01818,Nail Care,2025-01-19,378.21
HIST019499,CUST01818,Body Scrub,2025-03-04,170.34
HIST019500,CUST01818,Aromatherapy,2025-04-19,245.07
HIST019501,CUST01818,Nail Care,2025-06-15,222.99
HIST019502,CUST01818,Nail Care,2025-07-19,273.32
HIST019503,CUST01818,Nail Care,2025-08-17,193.74
HIST019504,CUST01818,Nail Care,2025-10-10,206.6
HIST019505,CUST01818,Nail Care,2025-12-02,184.67
HIST019506,CUST01818,Nail Care,2026-01-17,216.71
HIST019507,CUST01818,Hair Coloring,2026-03-16,213.15
HIST019508,CUST01819,Spa,2023-11-07,342.58
HIST019509,CUST01819,Spa,2023-12-05,316.4
HIST019510,CUST01819,Spa,2023-12-29,310.57
HIST019511,CUST01819,Spa,2024-02-08,255.44
HIST019512,CUST01819,Facial,2024-03-27,381.05
HIST019513,CUST01819,Spa,2024-04-18,415.55
HIST019514,CUST01819,Spa,2024-05-24,358.01
HIST019515,CUST01819,Spa,2024-06-17,387.94
HIST019516,CUST01819,Spa,2024-07-14,322.94
HIST019517,CUST01819,Spa,2024-08-14,348.73
HIST019518,CUST01819,Spa,2024-10-04,347.06
HIST019519,CUST01819,Aromatherapy,2024-10-17,398.12
HIST019520,CUST01819,Massage,2024-11-21,327.22
HIST019521,CUST01819,Spa,2024-12-14,601.2
HIST019522,CUST01819,Spa,2025-01-02,341.88
HIST019523,CUST01819,Aromatherapy,2025-02-03,256.82
HIST019524,CUST01819,Facial,2025-02-19,408.42
HIST019525,CUST01819,Body Scrub,2025-03-07,305.78
HIST019526,CUST01819,Spa,2025-03-30,325.78
HIST019527,CUST01819,Spa,2025-05-01,318.93
HIST019528,CUST01819,Spa,2025-06-09,273.91
HIST019529,CUST01819,Spa,2025-07-08,338.68
HIST019530,CUST01819,Body Scrub,2025-09-08,383.06
HIST019531,CUST01819,Spa,2025-11-09,368.52
HIST019532,CUST01819,Spa,2026-01-08,350.74
HIST019533,CUST01820,Hair Coloring,2024-01-02,204.14
HIST019534,CUST01820,Haircut,2024-04-02,284.45
HIST019535,CUST01820,Hair Coloring,2024-06-10,138.99
HIST019536,CUST01820,Haircut,2024-07-22,175.54
HIST019537,CUST01820,Haircut,2024-09-28,129.94
HIST019538,CUST01820,Haircut,2025-01-08,182.33
HIST019539,CUST01820,Haircut,2025-02-07,300.45
HIST019540,CUST01820,Haircut,2025-05-02,210.47
HIST019541,CUST01820,Haircut,2025-06-30,202.16
HIST019542,CUST01820,Haircut,2025-09-05,198.32
HIST019543,CUST01820,Haircut,2025-10-27,189.38
HIST019544,CUST01820,Haircut,2025-12-14,179.39
HIST019545,CUST01820,Haircut,2026-01-29,146.31
HIST019546,CUST01820,Keratin Treatment,2026-03-01,178.15
HIST019547,CUST01821,Nail Care,2025-02-09,166.46
HIST019548,CUST01821,Nail Care,2025-04-04,161.11
HIST019549,CUST01821,Aromatherapy,2025-06-04,168.67
HIST019550,CUST01821,Nail Care,2025-09-14,136.66
HIST019551,CUST01821,Nail Care,2025-11-15,154.98
HIST019552,CUST01822,Hair Coloring,2023-07-12,247.2
HIST019553,CUST01822,Keratin Treatment,2023-07-30,299.72
HIST019554,CUST01822,Hair Coloring,2023-08-20,253.33
HIST019555,CUST01822,Hair Coloring,2023-09-09,178.39
HIST019556,CUST01822,Hair Coloring,2023-10-10,285.18
HIST019557,CUST01822,Hair Coloring,2023-11-17,154.65
HIST019558,CUST01822,Hair Coloring,2023-12-21,288.84
HIST019559,CUST01822,Hair Coloring,2024-01-30,285.86
HIST019560,CUST01822,Hair Coloring,2024-02-08,223.53
HIST019561,CUST01822,Hair Coloring,2024-02-21,316.21
HIST019562,CUST01822,Hair Spa,2024-03-12,205.92
HIST019563,CUST01822,Hair Spa,2024-04-02,270.88
HIST019564,CUST01822,Keratin Treatment,2024-04-19,224.2
HIST019565,CUST01822,Hair Coloring,2024-05-10,226.83
HIST019566,CUST01822,Hair Coloring,2024-06-11,247.55
HIST019567,CUST01822,Hair Coloring,2024-06-30,240.51
HIST019568,CUST01822,Hair Coloring,2024-07-27,304.76
HIST019569,CUST01822,Hair Coloring,2024-08-26,261.22
HIST019570,CUST01822,Hair Coloring,2024-09-10,242.94
HIST019571,CUST01822,Hair Coloring,2024-10-04,292.71
HIST019572,CUST01822,Hair Coloring,2024-11-03,444.85
HIST019573,CUST01822,Hair Coloring,2024-11-22,293.49
HIST019574,CUST01822,Hair Coloring,2024-12-20,276.87
HIST019575,CUST01822,Hair Coloring,2024-12-29,217.48
HIST019576,CUST01822,Hair Coloring,2025-01-13,243.41
HIST019577,CUST01822,Hair Coloring,2025-01-29,300.52
HIST019578,CUST01822,Hair Coloring,2025-02-23,255.9
HIST019579,CUST01822,Hair Coloring,2025-03-11,193.78
HIST019580,CUST01822,Hair Coloring,2025-04-13,274.61
HIST019581,CUST01822,Hair Coloring,2025-05-26,235.53
HIST019582,CUST01822,Keratin Treatment,2025-06-11,191.08
HIST019583,CUST01822,Hair Coloring,2025-07-16,248.44
HIST019584,CUST01822,Haircut,2025-07-29,289.62
HIST019585,CUST01822,Haircut,2025-08-24,242.54
HIST019586,CUST01822,Hair Coloring,2025-09-13,201.18
HIST019587,CUST01823,Nail Care,2023-08-04,40.22
HIST019588,CUST01823,Nail Care,2023-11-25,31.45
HIST019589,CUST01823,Hair Coloring,2024-04-26,67.97
HIST019590,CUST01823,Nail Care,2024-06-27,37.74
HIST019591,CUST01823,Nail Care,2024-10-08,46.83
HIST019592,CUST01823,Nail Care,2025-02-27,32.99
HIST019593,CUST01824,Nail Care,2024-03-12,408.09
HIST019594,CUST01824,Nail Care,2024-05-21,244.86
HIST019595,CUST01824,Nail Care,2024-07-31,285.45
